경마장,경주일,경주번호,경주거리,마번,경주마,프로그램최종예상순위,프로그램예상순위1,프로그램최근8경주기준예상순위,dark_score,복병코멘트
서울,20250914,4,1400,6,꿈의향기,5,1,7,80.0,복병강 80.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250914,9,1200,8,크로마이트,5,3,5,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250914,11,1400,9,어서말을해,5,3,6,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20250920,5,1700,4,원더풀새치,8,7,7,35.0,약함 35.0점 · 폼/연대OK/체중/부담안정/기수/조교OK
서울,20250920,6,1400,11,탱탱볼,6,5,7,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250920,9,1400,6,신의여제,5,4,5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250920,10,1200,10,발베니,6,9,5,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250921,5,1800,2,더윈드,4,5,4,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250921,6,1800,3,마하타이탄,5,6,5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250921,6,1600,9,한강글로리,4,1,5,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
서울,20250921,9,1700,8,찬란한불꽃,4,3,6,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250921,10,1800,7,서울돌풍,5,3,5,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250921,11,1200,8,한강보스,8,7,9,40.0,복병주의 40.0점 · 폼/연대OK/체중/부담안정/기수/조교OK
부산,20250926,7,1400,3,원더풀그룸,6,1,6,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250927,3,1200,8,파라디소,6,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250927,6,1400,5,그래티튜드,7,7,6,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250927,7,1400,11,은빛돌풍,5,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250927,8,1800,5,창조의아침,6,3,5,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20250927,10,1600,10,에이스군주,9,8,7,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20250928,1,1400,9,오아시스루비,10,10,10,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250928,2,1400,6,대길히어로,5,3,6,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250928,3,1300,1,매직일레븐,8,8,8,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20250928,5,1600,1,플라잉메니스,5,6,6,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20250928,6,1200,7,플라잉에이스,4,7,3,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250928,1,1200,6,거센돌격,6,5,6,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250928,2,1400,5,스트롱보스,4,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20250928,6,1600,7,레전드선,5,5,6,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251002,3,1400,5,선더패션,4,4,4,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251002,6,1600,4,국대스타,7,2,8,70.0,복병강 70.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
부산,20251002,8,1400,3,컬럼비아챔프,6,6,6,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251003,5,1200,7,제라퀸,8,5,9,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251003,7,1400,6,새내칸,5,2,5,52.5,복병주의 52.5점 · 구간강점/평가불일치/폼/연대OK
부산,20251004,6,2000,3,구디,4,4,4,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20251004,2,1300,2,스마트마루,4,3,4,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251004,4,1300,11,굿프렌드,4,5,4,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251004,6,1700,1,글로리시티,6,6,9,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20251004,7,1200,5,아치데이,8,8,8,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251004,11,1200,9,마이티룩,4,7,2,57.5,복병유력 57.5점 · 구간강점/평가불일치/폼/연대OK
부산,20251017,2,1200,11,오아시스환희,8,8,9,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20251017,4,1400,9,하늘골드,7,7,9,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251017,5,1600,10,플라잉챔피언,4,5,4,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251017,7,1200,12,벌마브라운,4,7,4,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251018,4,1300,7,두손으뜸,4,4,5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
서울,20251018,7,1600,6,달맞이,9,10,10,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251018,8,1800,1,블러드마운틴,4,2,6,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251018,9,1400,7,케이엔골든킹,7,10,5,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251018,10,1200,8,티아라수아,5,4,5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20251019,2,1400,1,빅뱅클래스,4,3,6,52.5,복병주의 52.5점 · 구간강점/평가불일치/폼/연대OK
부산,20251019,3,1300,4,상하이선더,5,6,9,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
부산,20251019,6,1600,9,서부비전,5,5,5,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20251019,1,1200,7,리플렉트,6,5,7,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251024,4,1200,9,베스트보이,8,7,10,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
부산,20251024,6,1400,4,하늘신화,9,8,8,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251024,8,1200,2,플라잉에이스,4,2,5,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251025,3,1400,8,초콜릿,8,7,7,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251025,5,1300,6,준마포스,6,6,8,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/체중/부담안정
서울,20251025,8,1400,8,그레이스루트,9,8,6,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251025,11,1400,1,벌교베리타스,10,10,9,47.5,복병주의 47.5점 · 구간강점/폼/연대OK
부산,20251026,3,2000,13,에이스하이,5,6,5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20251026,5,1600,4,세광최강,5,6,5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251026,6,1400,6,강서자이언트,4,15,9,80.0,복병강 80.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251026,1,1200,5,플러터,5,7,4,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20251026,2,1200,9,아파트,5,6,5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251026,4,1700,6,큐피드커맨드,7,2,7,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251026,5,1200,11,마이티러브,7,4,11,80.0,복병강 80.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251026,7,1800,3,더선파이터,6,6,7,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
서울,20251026,9,1400,11,드림아일,6,4,10,80.0,복병강 80.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251026,10,1600,1,오라칸,5,4,5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20251031,3,1400,2,하이골드바,7,6,7,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251031,5,1600,1,플라잉레이스,8,7,8,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251031,6,1200,2,닥터카렌,4,5,4,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251031,8,1800,4,서귀플래시,9,8,9,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
서울,20251101,4,1400,1,세명다이아,5,7,5,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251101,5,1700,8,그래티튜드,4,7,5,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251101,8,1600,3,대박스타,5,6,5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
서울,20251101,9,1200,4,벌교차돌,4,2,7,67.5,복병유력 67.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
부산,20251102,3,1400,12,블루오키드,4,2,4,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251102,4,1200,9,구글카,7,6,6,45.0,복병주의 45.0점 · 구간강점/폼/연대OK
서울,20251102,1,1200,8,콩코드코디,5,6,5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251102,5,1400,3,쌍옥루,5,6,9,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251102,8,1800,8,서머파티,6,5,6,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
서울,20251102,10,1400,8,캡틴타임,4,6,4,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK
부산,20251107,3,1600,3,환희뱅크,6,5,9,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
부산,20251107,4,1200,1,골든포인트,8,8,6,50.0,복병주의 50.0점 · 구간강점/폼/연대OK
부산,20251107,6,1400,12,플라잉더럭키,6,5,6,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251107,7,1800,5,코이누르,4,4,6,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251107,9,1600,9,위대한선택,4,4,5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251108,1,1200,2,애순이,6,5,6,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251108,7,1200,1,세인트위너,8,9,6,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20251108,8,1400,3,스케일킹,7,6,8,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251108,10,1400,8,영원빅맨,5,6,5,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251109,3,1400,7,로열크리스털,4,7,4,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251109,4,1800,12,유림스카이,9,9,8,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20251109,6,1400,2,라온바이브맨,5,7,4,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20251109,5,1300,3,두레이쇼,6,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251109,6,1200,8,위너글로리,6,5,7,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK
부산,20251114,6,1200,1,워너비위드유,4,4,4,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251114,7,1600,5,커널플라잉,6,4,8,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
부산,20251114,9,1800,9,세광라이트,4,6,4,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251115,2,1200,4,파사퀸,5,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251115,6,1700,9,그로우,6,7,9,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251115,7,1400,8,학산프린스,7,5,7,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251115,9,1200,5,원평타운,9,9,8,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20251116,2,1400,3,백팔보은,6,6,7,47.5,복병주의 47.5점 · 구간강점/폼/연대OK
서울,20251116,5,1200,1,퀸아비게일,7,9,4,47.5,복병주의 47.5점 · 평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251116,6,1300,8,빌리언보이,4,2,5,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251116,8,1200,9,마이엠파이어,6,5,4,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
부산,20251121,4,1400,2,플라잉레이스,7,7,8,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251121,6,1200,2,홀리데이퀸,4,3,4,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251121,7,1200,12,하늘신화,5,6,5,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251121,8,1600,4,금아인피니티,5,10,3,80.0,복병강 80.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251122,8,1700,11,하이폴리,8,10,7,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
부산,20251123,2,1400,6,원플러스원,9,12,11,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251123,3,1300,11,리치트리,8,11,8,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251123,4,1600,2,더노미네이트,6,8,4,75.0,복병강 75.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251123,6,1400,6,판타스틱포스,8,10,9,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
서울,20251123,5,1800,11,탱글이,5,6,4,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/체중/부담안정
서울,20251123,6,1200,4,엑설런트한센,5,8,3,77.5,복병강 77.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251123,7,1200,2,하트케이,5,7,4,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251123,10,1200,1,월드섀넌스,6,11,5,70.0,복병강 70.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
부산,20251128,3,1400,10,챔프의시대,4,4,4,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251128,4,1400,7,팀서프라이즈,6,4,10,70.0,복병강 70.0점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정
부산,20251128,5,1300,7,디스웨이,9,9,8,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251128,7,1400,6,원웨이,4,4,6,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251128,8,1800,9,서울드래곤,5,3,5,70.0,복병강 70.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251128,9,1800,11,대호나라,10,11,10,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251129,7,1800,5,케이파워풀,7,1,8,70.0,복병강 70.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20251129,9,1200,3,한강보스,5,5,5,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251130,3,1200,3,울프스텝,4,8,4,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
부산,20251130,5,1200,3,원더풀그룸,8,9,6,62.5,복병유력 62.5점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
부산,20251130,6,1400,9,하늘보스,4,5,4,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
서울,20251130,1,1300,6,운주프린스,6,6,6,65.0,복병유력 65.0점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251130,6,1400,9,행운의여신,8,10,9,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/기수/조교OK
서울,20251130,7,1200,6,쏘아라스타,8,8,9,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
서울,20251130,8,2300,11,클린원,8,8,6,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20251130,9,1600,2,주몽천하,4,6,6,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/기수/조교OK
서울,20251130,10,1700,5,히어로짱,4,1,5,65.0,복병유력 65.0점 · 구간강점/평가불일치/폼/연대OK/기수/조교OK
서울,20251130,11,1800,8,새내파워풀,7,8,10,60.0,복병유력 60.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251205,2,1200,8,캐럿킹,6,6,7,57.5,복병유력 57.5점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251205,3,1400,2,마더원더풀,11,11,10,67.5,복병유력 67.5점 · 구간강점/폼/연대OK/체중/부담안정/기수/조교OK
부산,20251205,4,1400,2,헤비듀티,5,6,6,55.0,복병유력 55.0점 · 구간강점/폼/연대OK/체중/부담안정
부산,20251205,5,1200,2,선재,10,12,9,72.5,복병강 72.5점 · 구간강점/평가불일치/폼/연대OK/체중/부담안정/기수/조교OK
